With filtering out non-convergence results
(10, 'hilbert')
46:  {'name': 'cr with lu', 'time': 0.005330324172973633, 'residual_norm': 2.8616688589889036e-09, 'num_of_iterations': 1}
47:  {'name': 'cr with redundant', 'time': 0.0069561004638671875, 'residual_norm': 2.8616688589889036e-09, 'num_of_iterations': 1}
48:  {'name': 'groppcg with cholesky', 'time': 0.004077434539794922, 'residual_norm': 2.87708865509919e-09, 'num_of_iterations': 1}
49:  {'name': 'fgmres with cholesky', 'time': 0.0024700164794921875, 'residual_norm': 2.8952646549613764e-09, 'num_of_iterations': 1}
50:  {'name': 'cg with cholesky', 'time': 0.0027904510498046875, 'residual_norm': 2.9272836028867604e-09, 'num_of_iterations': 1}
51:  {'name': 'fcg with cholesky', 'time': 0.0034914016723632812, 'residual_norm': 2.9272836028867604e-09, 'num_of_iterations': 1}
52:  {'name': 'pipeprcg with cholesky', 'time': 0.01103830337524414, 'residual_norm': 2.9272836028867604e-09, 'num_of_iterations': 1}
53:  {'name': 'pipecr with cholesky', 'time': 0.007030963897705078, 'residual_norm': 2.9373848795638015e-09, 'num_of_iterations': 1}
54:  {'name': 'cr with cholesky', 'time': 0.005889892578125, 'residual_norm': 2.959342972380166e-09, 'num_of_iterations': 1}
55:  {'name': 'bicg with lu', 'time': 0.006551504135131836, 'residual_norm': 2.9693619273290176e-09, 'num_of_iterations': 1}
56:  {'name': 'bicg with redundant', 'time': 0.006575107574462891, 'residual_norm': 2.9693619273290176e-09, 'num_of_iterations': 1}
57:  {'name': 'fbcgsr with qr', 'time': 0.016804933547973633, 'residual_norm': 3.0631163182629586e-09, 'num_of_iterations': 1}
58:  {'name': 'pipecg with lu', 'time': 0.011298894882202148, 'residual_norm': 3.0631860365389115e-09, 'num_of_iterations': 1}
59:  {'name': 'pipecg with redundant', 'time': 0.008794069290161133, 'residual_norm': 3.0631860365389115e-09, 'num_of_iterations': 1}
60:  {'name': 'pipecgrr with lu', 'time': 0.011177778244018555, 'residual_norm': 3.0631860365389115e-09, 'num_of_iterations': 1}
61:  {'name': 'pipecgrr with redundant', 'time': 0.010646343231201172, 'residual_norm': 3.0631860365389115e-09, 'num_of_iterations': 1}
62:  {'name': 'bcgs with icc', 'time': 0.005827426910400391, 'residual_norm': 3.1310962704843327e-09, 'num_of_iterations': 1}
63:  {'name': 'cgs with icc', 'time': 0.005542278289794922, 'residual_norm': 3.1310962704843327e-09, 'num_of_iterations': 1}
64:  {'name': 'bicg with cholesky', 'time': 0.00641942024230957, 'residual_norm': 3.131131155529927e-09, 'num_of_iterations': 1}
65:  {'name': 'fbcgs with qr', 'time': 0.014501333236694336, 'residual_norm': 3.132196851432865e-09, 'num_of_iterations': 1}
66:  {'name': 'qmrcgs with qr', 'time': 0.01956939697265625, 'residual_norm': 3.132196851432865e-09, 'num_of_iterations': 1}
67:  {'name': 'fbcgs with svd', 'time': 0.004629850387573242, 'residual_norm': 3.1506629876885735e-09, 'num_of_iterations': 1}
68:  {'name': 'qmrcgs with svd', 'time': 0.006173133850097656, 'residual_norm': 3.1506685046501854e-09, 'num_of_iterations': 1}
69:  {'name': 'fbcgs with cholesky', 'time': 0.004553079605102539, 'residual_norm': 3.153569932494409e-09, 'num_of_iterations': 1}
70:  {'name': 'qmrcgs with cholesky', 'time': 0.006815195083618164, 'residual_norm': 3.153569932494409e-09, 'num_of_iterations': 1}
71:  {'name': 'pipecg with cholesky', 'time': 0.00908350944519043, 'residual_norm': 3.1688555056838797e-09, 'num_of_iterations': 1}
72:  {'name': 'pipecgrr with cholesky', 'time': 0.011322975158691406, 'residual_norm': 3.1688555056838797e-09, 'num_of_iterations': 1}
73:  {'name': 'tfqmr with cholesky', 'time': 0.0056188106536865234, 'residual_norm': 3.192034695779265e-09, 'num_of_iterations': 1}
74:  {'name': 'lcd with lu', 'time': 0.0039598941802978516, 'residual_norm': 3.216057740805185e-09, 'num_of_iterations': 1}
75:  {'name': 'lcd with redundant', 'time': 0.0033359527587890625, 'residual_norm': 3.216057740805185e-09, 'num_of_iterations': 1}
76:  {'name': 'fbcgsr with asm', 'time': 0.021611928939819336, 'residual_norm': 3.233337697025626e-09, 'num_of_iterations': 1}
77:  {'name': 'fbcgsr with bjacobi', 'time': 0.02028346061706543, 'residual_norm': 3.233337697025626e-09, 'num_of_iterations': 1}
78:  {'name': 'fbcgsr with gasm', 'time': 0.02138495445251465, 'residual_norm': 3.233337697025626e-09, 'num_of_iterations': 1}
79:  {'name': 'fbcgsr with ilu', 'time': 0.004880666732788086, 'residual_norm': 3.233337697025626e-09, 'num_of_iterations': 1}
80:  {'name': 'fbcgsr with telescope', 'time': 0.01960444450378418, 'residual_norm': 3.233337697025626e-09, 'num_of_iterations': 1}
81:  {'name': 'gcr with cholesky', 'time': 0.00513911247253418, 'residual_norm': 3.2541386013032322e-09, 'num_of_iterations': 1}
82:  {'name': 'pipecg2 with lu', 'time': 0.014841318130493164, 'residual_norm': 3.259313569510048e-09, 'num_of_iterations': 2}
83:  {'name': 'pipecg2 with redundant', 'time': 0.014237403869628906, 'residual_norm': 3.259313569510048e-09, 'num_of_iterations': 2}
84:  {'name': 'cgne with lu', 'time': 0.008759737014770508, 'residual_norm': 3.2689494243950044e-09, 'num_of_iterations': 1}
85:  {'name': 'cgne with redundant', 'time': 0.006325960159301758, 'residual_norm': 3.2689494243950044e-09, 'num_of_iterations': 1}
86:  {'name': 'tcqmr with cholesky', 'time': 0.007999658584594727, 'residual_norm': 3.2841321633065093e-09, 'num_of_iterations': 1}
87:  {'name': 'minres with cholesky', 'time': 0.003355741500854492, 'residual_norm': 3.3353657919725634e-09, 'num_of_iterations': 1}
88:  {'name': 'lcd with cholesky', 'time': 0.0033440589904785156, 'residual_norm': 3.398411746385644e-09, 'num_of_iterations': 1}
89:  {'name': 'groppcg with lu', 'time': 0.006299018859863281, 'residual_norm': 3.4302710025760058e-09, 'num_of_iterations': 1}
90:  {'name': 'groppcg with redundant', 'time': 0.004024505615234375, 'residual_norm': 3.4302710025760058e-09, 'num_of_iterations': 1}
91:  {'name': 'pipecr with lu', 'time': 0.007897377014160156, 'residual_norm': 3.4435302778938828e-09, 'num_of_iterations': 1}
92:  {'name': 'pipecr with redundant', 'time': 0.006841182708740234, 'residual_norm': 3.4435302778938828e-09, 'num_of_iterations': 1}
93:  {'name': 'fgmres with lu', 'time': 0.0027494430541992188, 'residual_norm': 3.444850285432365e-09, 'num_of_iterations': 1}
94:  {'name': 'fgmres with redundant', 'time': 0.002786874771118164, 'residual_norm': 3.444850285432365e-09, 'num_of_iterations': 1}
95:  {'name': 'cg with lu', 'time': 0.0025959014892578125, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
96:  {'name': 'cg with redundant', 'time': 0.003446817398071289, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
97:  {'name': 'fcg with lu', 'time': 0.004858732223510742, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
98:  {'name': 'fcg with redundant', 'time': 0.003983736038208008, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
99:  {'name': 'pipeprcg with lu', 'time': 0.008774995803833008, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
100:  {'name': 'pipeprcg with redundant', 'time': 0.008220911026000977, 'residual_norm': 3.5487817393696682e-09, 'num_of_iterations': 1}
101:  {'name': 'bcgs with lu', 'time': 0.006842374801635742, 'residual_norm': 3.550362608625564e-09, 'num_of_iterations': 1}
102:  {'name': 'bcgs with redundant', 'time': 0.0066416263580322266, 'residual_norm': 3.550362608625564e-09, 'num_of_iterations': 1}
103:  {'name': 'cgs with lu', 'time': 0.005611419677734375, 'residual_norm': 3.550362608625564e-09, 'num_of_iterations': 1}
104:  {'name': 'cgs with redundant', 'time': 0.005568265914916992, 'residual_norm': 3.550362608625564e-09, 'num_of_iterations': 1}
105:  {'name': 'minres with lu', 'time': 0.0033190250396728516, 'residual_norm': 3.5677350265000887e-09, 'num_of_iterations': 1}
106:  {'name': 'minres with redundant', 'time': 0.003355741500854492, 'residual_norm': 3.5677350265000887e-09, 'num_of_iterations': 1}
107:  {'name': 'pipebcgs with svd', 'time': 0.02117156982421875, 'residual_norm': 3.6122262673317992e-09, 'num_of_iterations': 1}
108:  {'name': 'symmlq with lu', 'time': 0.0033502578735351562, 'residual_norm': 3.6994342113302576e-09, 'num_of_iterations': 1}
109:  {'name': 'symmlq with redundant', 'time': 0.003368377685546875, 'residual_norm': 3.6994342113302576e-09, 'num_of_iterations': 1}
110:  {'name': 'bcgs with svd', 'time': 0.005121469497680664, 'residual_norm': 3.827275351727562e-09, 'num_of_iterations': 1}
111:  {'name': 'cgs with svd', 'time': 0.005108833312988281, 'residual_norm': 3.827275351727562e-09, 'num_of_iterations': 1}
112:  {'name': 'gcr with lu', 'time': 0.0041332244873046875, 'residual_norm': 4.037008772279619e-09, 'num_of_iterations': 1}
113:  {'name': 'gcr with redundant', 'time': 0.005108833312988281, 'residual_norm': 4.037008772279619e-09, 'num_of_iterations': 1}
114:  {'name': 'pipebcgs with icc', 'time': 0.010115623474121094, 'residual_norm': 4.054287874734777e-09, 'num_of_iterations': 1}
115:  {'name': 'bcgs with asm', 'time': 0.025803804397583008, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
116:  {'name': 'bcgs with bjacobi', 'time': 0.024238109588623047, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
117:  {'name': 'bcgs with gasm', 'time': 0.025608301162719727, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
118:  {'name': 'bcgs with ilu', 'time': 0.0068247318267822266, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
119:  {'name': 'bcgs with telescope', 'time': 0.020778179168701172, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
120:  {'name': 'cgs with asm', 'time': 0.021119356155395508, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
121:  {'name': 'cgs with bjacobi', 'time': 0.020046234130859375, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
122:  {'name': 'cgs with gasm', 'time': 0.020759105682373047, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
123:  {'name': 'cgs with ilu', 'time': 0.005609273910522461, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
124:  {'name': 'cgs with telescope', 'time': 0.020516395568847656, 'residual_norm': 4.165090206216783e-09, 'num_of_iterations': 1}
125:  {'name': 'gmres with lu', 'time': 0.003984212875366211, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
126:  {'name': 'gmres with redundant', 'time': 0.004372596740722656, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
127:  {'name': 'lgmres with lu', 'time': 0.0028405189514160156, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
128:  {'name': 'lgmres with redundant', 'time': 0.0035424232482910156, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
129:  {'name': 'pgmres with lu', 'time': 0.009557962417602539, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
130:  {'name': 'pgmres with redundant', 'time': 0.009917497634887695, 'residual_norm': 4.4083540559263976e-09, 'num_of_iterations': 1}
131:  {'name': 'pipebcgs with asm', 'time': 0.025699615478515625, 'residual_norm': 4.4908747474637634e-09, 'num_of_iterations': 1}
132:  {'name': 'pipebcgs with bjacobi', 'time': 0.024136066436767578, 'residual_norm': 4.4908747474637634e-09, 'num_of_iterations': 1}
133:  {'name': 'pipebcgs with gasm', 'time': 0.025244474411010742, 'residual_norm': 4.4908747474637634e-09, 'num_of_iterations': 1}
134:  {'name': 'pipebcgs with ilu', 'time': 0.009246826171875, 'residual_norm': 4.4908747474637634e-09, 'num_of_iterations': 1}
135:  {'name': 'pipebcgs with telescope', 'time': 0.023787736892700195, 'residual_norm': 4.4908747474637634e-09, 'num_of_iterations': 1}
136:  {'name': 'symmlq with cholesky', 'time': 0.003372669219970703, 'residual_norm': 4.497774313209349e-09, 'num_of_iterations': 1}
137:  {'name': 'tcqmr with lu', 'time': 0.00960850715637207, 'residual_norm': 4.510877328973769e-09, 'num_of_iterations': 1}
138:  {'name': 'tcqmr with redundant', 'time': 0.008186578750610352, 'residual_norm': 4.510877328973769e-09, 'num_of_iterations': 1}
139:  {'name': 'gmres with cholesky', 'time': 0.004053592681884766, 'residual_norm': 4.5230142623711195e-09, 'num_of_iterations': 1}
140:  {'name': 'lgmres with cholesky', 'time': 0.0030417442321777344, 'residual_norm': 4.5230142623711195e-09, 'num_of_iterations': 1}
141:  {'name': 'pgmres with cholesky', 'time': 0.009716272354125977, 'residual_norm': 4.5230142623711195e-09, 'num_of_iterations': 1}
142:  {'name': 'bcgs with qr', 'time': 0.031636714935302734, 'residual_norm': 4.982828380016846e-09, 'num_of_iterations': 1}
143:  {'name': 'cgs with qr', 'time': 0.01988053321838379, 'residual_norm': 4.982828380016846e-09, 'num_of_iterations': 1}
144:  {'name': 'pipebcgs with qr', 'time': 0.028927087783813477, 'residual_norm': 5.2040868119842094e-09, 'num_of_iterations': 1}
145:  {'name': 'bcgs with ksp', 'time': 0.015170812606811523, 'residual_norm': 5.346994307609566e-09, 'num_of_iterations': 1}
146:  {'name': 'bcgs with redistribute', 'time': 0.01619863510131836, 'residual_norm': 5.346994307609566e-09, 'num_of_iterations': 1}
147:  {'name': 'cgs with ksp', 'time': 0.012456417083740234, 'residual_norm': 5.346994307609566e-09, 'num_of_iterations': 1}
148:  {'name': 'cgs with redistribute', 'time': 0.01618504524230957, 'residual_norm': 5.346994307609566e-09, 'num_of_iterations': 1}
149:  {'name': 'pipebcgs with ksp', 'time': 0.02020406723022461, 'residual_norm': 5.86546342440461e-09, 'num_of_iterations': 1}
150:  {'name': 'pipebcgs with redistribute', 'time': 0.04420351982116699, 'residual_norm': 5.86546342440461e-09, 'num_of_iterations': 1}
151:  {'name': 'tfqmr with asm', 'time': 0.022581100463867188, 'residual_norm': 8.723400044936339e-09, 'num_of_iterations': 1}
152:  {'name': 'tfqmr with bjacobi', 'time': 0.02169489860534668, 'residual_norm': 8.723400044936339e-09, 'num_of_iterations': 1}
153:  {'name': 'tfqmr with gasm', 'time': 0.02320098876953125, 'residual_norm': 8.723400044936339e-09, 'num_of_iterations': 1}
154:  {'name': 'tfqmr with ilu', 'time': 0.005957603454589844, 'residual_norm': 8.723400044936339e-09, 'num_of_iterations': 1}
155:  {'name': 'tfqmr with telescope', 'time': 0.020457983016967773, 'residual_norm': 8.723400044936339e-09, 'num_of_iterations': 1}
156:  {'name': 'gcr with asm', 'time': 0.028523921966552734, 'residual_norm': 8.926503175428183e-09, 'num_of_iterations': 1}
157:  {'name': 'gcr with bjacobi', 'time': 0.021522998809814453, 'residual_norm': 8.926503175428183e-09, 'num_of_iterations': 1}
158:  {'name': 'gcr with gasm', 'time': 0.0284574031829834, 'residual_norm': 8.926503175428183e-09, 'num_of_iterations': 1}
159:  {'name': 'gcr with ilu', 'time': 0.0052013397216796875, 'residual_norm': 8.926503175428183e-09, 'num_of_iterations': 1}
160:  {'name': 'gcr with telescope', 'time': 0.02753305435180664, 'residual_norm': 8.926503175428183e-09, 'num_of_iterations': 1}
161:  {'name': 'symmlq with asm', 'time': 0.01853466033935547, 'residual_norm': 8.969841712168893e-09, 'num_of_iterations': 1}
162:  {'name': 'symmlq with bjacobi', 'time': 0.017911434173583984, 'residual_norm': 8.969841712168893e-09, 'num_of_iterations': 1}
163:  {'name': 'symmlq with gasm', 'time': 0.018468379974365234, 'residual_norm': 8.969841712168893e-09, 'num_of_iterations': 1}
164:  {'name': 'symmlq with ilu', 'time': 0.0033876895904541016, 'residual_norm': 8.969841712168893e-09, 'num_of_iterations': 1}
165:  {'name': 'symmlq with telescope', 'time': 0.018041610717773438, 'residual_norm': 8.969841712168893e-09, 'num_of_iterations': 1}
166:  {'name': 'cgne with asm', 'time': 0.0192868709564209, 'residual_norm': 9.063131618206373e-09, 'num_of_iterations': 1}
167:  {'name': 'cgne with bjacobi', 'time': 0.02280139923095703, 'residual_norm': 9.063131618206373e-09, 'num_of_iterations': 1}
168:  {'name': 'cgne with gasm', 'time': 0.01943206787109375, 'residual_norm': 9.063131618206373e-09, 'num_of_iterations': 1}
169:  {'name': 'cgne with ilu', 'time': 0.006318807601928711, 'residual_norm': 9.063131618206373e-09, 'num_of_iterations': 1}
170:  {'name': 'cgne with qr', 'time': 0.040254831314086914, 'residual_norm': 9.10129716426783e-09, 'num_of_iterations': 1}
171:  {'name': 'minres with asm', 'time': 0.018470048904418945, 'residual_norm': 9.12556956833915e-09, 'num_of_iterations': 1}
172:  {'name': 'minres with bjacobi', 'time': 0.01785898208618164, 'residual_norm': 9.12556956833915e-09, 'num_of_iterations': 1}
173:  {'name': 'minres with gasm', 'time': 0.01839900016784668, 'residual_norm': 9.12556956833915e-09, 'num_of_iterations': 1}
174:  {'name': 'minres with ilu', 'time': 0.0033402442932128906, 'residual_norm': 9.12556956833915e-09, 'num_of_iterations': 1}
175:  {'name': 'minres with telescope', 'time': 0.019040346145629883, 'residual_norm': 9.12556956833915e-09, 'num_of_iterations': 1}
176:  {'name': 'pipecr with asm', 'time': 0.022327661514282227, 'residual_norm': 9.34338775035587e-09, 'num_of_iterations': 1}
177:  {'name': 'pipecr with bjacobi', 'time': 0.021796464920043945, 'residual_norm': 9.34338775035587e-09, 'num_of_iterations': 1}
178:  {'name': 'pipecr with gasm', 'time': 0.022319555282592773, 'residual_norm': 9.34338775035587e-09, 'num_of_iterations': 1}
179:  {'name': 'pipecr with ilu', 'time': 0.00694727897644043, 'residual_norm': 9.34338775035587e-09, 'num_of_iterations': 1}
180:  {'name': 'pipecr with telescope', 'time': 0.021576881408691406, 'residual_norm': 9.34338775035587e-09, 'num_of_iterations': 1}
181:  {'name': 'none with asm', 'time': 0.016021013259887695, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
182:  {'name': 'none with bjacobi', 'time': 0.016938209533691406, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
183:  {'name': 'none with gasm', 'time': 0.016512393951416016, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
184:  {'name': 'none with ilu', 'time': 0.001026153564453125, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
185:  {'name': 'none with telescope', 'time': 0.016330718994140625, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
186:  {'name': 'preonly with asm', 'time': 0.019671916961669922, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
187:  {'name': 'preonly with bjacobi', 'time': 0.0188140869140625, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
188:  {'name': 'preonly with gasm', 'time': 0.019728660583496094, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
189:  {'name': 'preonly with ilu', 'time': 0.0012521743774414062, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
190:  {'name': 'preonly with telescope', 'time': 0.015759944915771484, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
191:  {'name': 'richardson with asm', 'time': 0.015625715255737305, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
192:  {'name': 'richardson with bjacobi', 'time': 0.013495206832885742, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
193:  {'name': 'richardson with gasm', 'time': 0.014946699142456055, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
194:  {'name': 'richardson with ilu', 'time': 0.0027370452880859375, 'residual_norm': 9.348484182864169e-09, 'num_of_iterations': 1}
195:  {'name': 'cr with asm', 'time': 0.024628162384033203, 'residual_norm': 9.381771449310482e-09, 'num_of_iterations': 1}
196:  {'name': 'cr with bjacobi', 'time': 0.023166418075561523, 'residual_norm': 9.381771449310482e-09, 'num_of_iterations': 1}
197:  {'name': 'cr with gasm', 'time': 0.023920774459838867, 'residual_norm': 9.381771449310482e-09, 'num_of_iterations': 1}
198:  {'name': 'cr with ilu', 'time': 0.005429506301879883, 'residual_norm': 9.381771449310482e-09, 'num_of_iterations': 1}
199:  {'name': 'cr with telescope', 'time': 0.020502328872680664, 'residual_norm': 9.381771449310482e-09, 'num_of_iterations': 1}
200:  {'name': 'bicg with ksp', 'time': 0.015477180480957031, 'residual_norm': 9.420976379171827e-09, 'num_of_iterations': 1}
201:  {'name': 'bicg with asm', 'time': 0.021579742431640625, 'residual_norm': 9.435304311821112e-09, 'num_of_iterations': 1}
202:  {'name': 'bicg with bjacobi', 'time': 0.021087646484375, 'residual_norm': 9.435304311821112e-09, 'num_of_iterations': 1}
203:  {'name': 'bicg with gasm', 'time': 0.022492170333862305, 'residual_norm': 9.435304311821112e-09, 'num_of_iterations': 1}
204:  {'name': 'bicg with ilu', 'time': 0.006416797637939453, 'residual_norm': 9.435304311821112e-09, 'num_of_iterations': 1}
205:  {'name': 'cg with asm', 'time': 0.01582479476928711, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
206:  {'name': 'cg with bjacobi', 'time': 0.014817476272583008, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
207:  {'name': 'cg with gasm', 'time': 0.01499176025390625, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
208:  {'name': 'cg with ilu', 'time': 0.0032672882080078125, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
209:  {'name': 'cg with telescope', 'time': 0.030887603759765625, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
210:  {'name': 'fcg with asm', 'time': 0.027862548828125, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
211:  {'name': 'fcg with bjacobi', 'time': 0.028146028518676758, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
212:  {'name': 'fcg with gasm', 'time': 0.028348684310913086, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
213:  {'name': 'fcg with ilu', 'time': 0.0058269500732421875, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
214:  {'name': 'fcg with telescope', 'time': 0.021883249282836914, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
215:  {'name': 'pipeprcg with asm', 'time': 0.020453929901123047, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
216:  {'name': 'pipeprcg with bjacobi', 'time': 0.02079939842224121, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
217:  {'name': 'pipeprcg with gasm', 'time': 0.019902467727661133, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
218:  {'name': 'pipeprcg with ilu', 'time': 0.006963968276977539, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
219:  {'name': 'pipeprcg with telescope', 'time': 0.033539533615112305, 'residual_norm': 9.504050136892467e-09, 'num_of_iterations': 1}
220:  {'name': 'groppcg with icc', 'time': 0.010226964950561523, 'residual_norm': 9.511938339645e-09, 'num_of_iterations': 1}
221:  {'name': 'lcd with qr', 'time': 0.01523733139038086, 'residual_norm': 9.520947098007493e-09, 'num_of_iterations': 1}
222:  {'name': 'lcd with asm', 'time': 0.01846623420715332, 'residual_norm': 9.532910830158783e-09, 'num_of_iterations': 1}
223:  {'name': 'lcd with bjacobi', 'time': 0.022481441497802734, 'residual_norm': 9.532910830158783e-09, 'num_of_iterations': 1}
224:  {'name': 'lcd with gasm', 'time': 0.018558740615844727, 'residual_norm': 9.532910830158783e-09, 'num_of_iterations': 1}
225:  {'name': 'lcd with ilu', 'time': 0.003425121307373047, 'residual_norm': 9.532910830158783e-09, 'num_of_iterations': 1}
226:  {'name': 'lcd with telescope', 'time': 0.018114089965820312, 'residual_norm': 9.532910830158783e-09, 'num_of_iterations': 1}
227:  {'name': 'none with icc', 'time': 0.0010395050048828125, 'residual_norm': 9.698805169240647e-09, 'num_of_iterations': 1}
228:  {'name': 'preonly with icc', 'time': 0.0012786388397216797, 'residual_norm': 9.698805169240647e-09, 'num_of_iterations': 1}
229:  {'name': 'richardson with icc', 'time': 0.004566669464111328, 'residual_norm': 9.698805169240647e-09, 'num_of_iterations': 1}
230:  {'name': 'pipecg with ksp', 'time': 0.016210317611694336, 'residual_norm': 9.714559021020525e-09, 'num_of_iterations': 1}
231:  {'name': 'pipecg with redistribute', 'time': 0.018076419830322266, 'residual_norm': 9.714559021020525e-09, 'num_of_iterations': 1}
232:  {'name': 'pipecgrr with ksp', 'time': 0.021533966064453125, 'residual_norm': 9.714559021020525e-09, 'num_of_iterations': 1}
233:  {'name': 'pipecgrr with redistribute', 'time': 0.019351959228515625, 'residual_norm': 9.714559021020525e-09, 'num_of_iterations': 1}
234:  {'name': 'cg with ksp', 'time': 0.007689237594604492, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
235:  {'name': 'cg with redistribute', 'time': 0.019234895706176758, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
236:  {'name': 'fcg with ksp', 'time': 0.01175689697265625, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
237:  {'name': 'fcg with redistribute', 'time': 0.012360334396362305, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
238:  {'name': 'pipeprcg with ksp', 'time': 0.014908552169799805, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
239:  {'name': 'pipeprcg with redistribute', 'time': 0.019092082977294922, 'residual_norm': 9.829180287819763e-09, 'num_of_iterations': 1}
240:  {'name': 'gmres with asm', 'time': 0.022228717803955078, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
241:  {'name': 'gmres with bjacobi', 'time': 0.022255420684814453, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
242:  {'name': 'gmres with gasm', 'time': 0.022426366806030273, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
243:  {'name': 'gmres with ilu', 'time': 0.004404306411743164, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
244:  {'name': 'gmres with telescope', 'time': 0.021715164184570312, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
245:  {'name': 'lgmres with asm', 'time': 0.016039609909057617, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
246:  {'name': 'lgmres with bjacobi', 'time': 0.0145721435546875, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
247:  {'name': 'lgmres with gasm', 'time': 0.015400171279907227, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
248:  {'name': 'lgmres with ilu', 'time': 0.0031158924102783203, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
249:  {'name': 'lgmres with telescope', 'time': 0.02208089828491211, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
250:  {'name': 'none with ksp', 'time': 0.0042285919189453125, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
251:  {'name': 'none with redistribute', 'time': 0.004787445068359375, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
252:  {'name': 'pgmres with asm', 'time': 0.027981281280517578, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
253:  {'name': 'pgmres with bjacobi', 'time': 0.027100324630737305, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
254:  {'name': 'pgmres with gasm', 'time': 0.025338411331176758, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
255:  {'name': 'pgmres with ilu', 'time': 0.010066747665405273, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
256:  {'name': 'pgmres with telescope', 'time': 0.0283658504486084, 'residual_norm': 9.835233025522535e-09, 'num_of_iterations': 1}
